Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
600999,招商证券,资本市场服务,J67,2014-32,08/08/2014,0.015712,6188,32425,,,,,114,47,28,39,216322,274
600999,招商证券,资本市场服务,J67,2014-33,15/08/2014,0.021838,5400,32214,,,,,114,45,24,45,218216,259
600999,招商证券,资本市场服务,J67,2014-34,22/08/2014,-0.016919,5382,32081,214,283,36,826,139,59,24,56,418435,353
600999,招商证券,资本市场服务,J67,2014-35,29/08/2014,-0.02808,4406,28505,,,,,130,46,34,50,181545,258
600999,招商证券,资本市场服务,J67,2014-36,05/09/2014,0.04753,4914,32174,,,,,183,77,40,66,358492,377
600999,招商证券,资本市场服务,J67,2014-37,12/09/2014,-0.008897,4386,30885,,,,,117,48,22,47,208296,288
600999,招商证券,资本市场服务,J67,2014-38,19/09/2014,-0.006284,4965,35987,,,,,182,63,35,84,379281,573
600999,招商证券,资本市场服务,J67,2014-39,26/09/2014,0.038844,6174,36847,,,,,167,65,26,76,425580,357
600999,招商证券,资本市场服务,J67,2014-40,30/09/2014,0.011304,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2014-41,10/10/2014,-0.004299,4278,29332,,,,,75,32,14,29,148175,211
600999,招商证券,资本市场服务,J67,2014-42,17/10/2014,0.008636,5836,36068,,,,,158,72,30,56,516991,889
600999,招商证券,资本市场服务,J67,2014-43,24/10/2014,-0.017979,6430,34438,,,,,123,56,22,45,234986,257
600999,招商证券,资本市场服务,J67,2014-44,31/10/2014,0.071491,7049,37016,254,178,27,793,216,89,41,86,956932,2352
600999,招商证券,资本市场服务,J67,2014-45,07/11/2014,0.060456,7681,39725,,,,,183,72,34,77,563008,521
600999,招商证券,资本市场服务,J67,2014-46,14/11/2014,0.055124,8064,44786,,,,,259,102,52,105,667666,519
600999,招商证券,资本市场服务,J67,2014-47,21/11/2014,0.092715,8560,47032,,,,,522,167,99,256,2594076,1065
600999,招商证券,资本市场服务,J67,2014-48,28/11/2014,0.221549,13374,79108,,,,,752,262,154,336,2501437,1653
600999,招商证券,资本市场服务,J67,2014-49,05/12/2014,0.436053,15578,120906,,,,,762,243,182,337,1555129,1812
600999,招商证券,资本市场服务,J67,2014-50,12/12/2014,0.060269,19956,161687,,,,,1278,419,270,589,3087087,4530
600999,招商证券,资本市场服务,J67,2014-51,19/12/2014,0.040188,19411,120194,,,,,986,287,259,440,1695840,1811
600999,招商证券,资本市场服务,J67,2014-52,26/12/2014,0.009746,15044,89601,,,,,691,180,185,326,1266772,1793
600999,招商证券,资本市场服务,J67,2014-53,31/12/2014,-0.025508,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2015-02,09/01/2015,-0.030421,15420,91485,,,,,951,340,184,427,4433522,3890
600999,招商证券,资本市场服务,J67,2015-03,16/01/2015,-0.025538,12748,67355,,,,,532,121,164,247,1064736,3491
600999,招商证券,资本市场服务,J67,2015-04,23/01/2015,-0.059903,13004,74394,,,,,483,153,106,224,764617,920
600999,招商证券,资本市场服务,J67,2015-05,30/01/2015,-0.065711,10023,55834,,,,,241,78,53,110,432847,721
600999,招商证券,资本市场服务,J67,2015-06,06/02/2015,0.139812,14000,69572,8,11,1,20,889,338,170,381,1913556,2155
600999,招商证券,资本市场服务,J67,2015-07,13/02/2015,0.010097,12494,57873,,,,,415,114,129,172,889080,944
600999,招商证券,资本市场服务,J67,2015-08,17/02/2015,-0.014439,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2015-09,27/02/2015,0.044703,7523,41541,,,,,180,50,39,91,497496,549
600999,招商证券,资本市场服务,J67,2015-10,06/03/2015,-0.039554,12211,75571,,,,,384,127,98,159,795053,984
600999,招商证券,资本市场服务,J67,2015-11,13/03/2015,-0.02134,11135,71799,,,,,409,128,100,181,688938,694
600999,招商证券,资本市场服务,J67,2015-12,20/03/2015,0.155318,11577,96156,,,,,338,141,58,139,934713,1109
600999,招商证券,资本市场服务,J67,2015-13,27/03/2015,0.019868,13078,111957,,,,,360,144,79,137,1020891,1313
600999,招商证券,资本市场服务,J67,2015-14,03/04/2015,0.069805,14319,115113,134,156,13,451,562,181,127,254,1852812,2702
600999,招商证券,资本市场服务,J67,2015-15,10/04/2015,0.131715,14931,134239,,,,,524,197,101,226,1556525,1906
600999,招商证券,资本市场服务,J67,2015-16,17/04/2015,-0.01314,14934,204845,8,6,1,47,719,184,189,346,2046591,3042
600999,招商证券,资本市场服务,J67,2015-17,24/04/2015,-0.013315,15198,180335,,,,,705,173,186,346,1819118,2416
600999,招商证券,资本市场服务,J67,2015-18,30/04/2015,0.018728,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2015-19,07/05/2015,-0.06299,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2015-21,22/05/2015,-0.023226,15376,151408,,,,,1021,245,316,460,1782027,2171
600999,招商证券,资本市场服务,J67,2015-22,29/05/2015,-0.09735,14765,231978,,,,,1478,332,518,628,2315941,5991
